,USGS-04234000
1981-02-04,1.6449019333433452
1981-02-05,1.4953653939484957
1981-02-06,1.3458288545536459
1981-02-07,1.3458288545536459
1981-02-08,1.2710605848562213
1981-02-09,1.3458288545536459
1981-02-10,1.4205971242510709
1981-02-11,5.6823884970042835
1981-02-12,10.46755775763947
1981-02-13,4.486096181845487
1981-02-14,3.8879500242660883
1981-02-15,3.738413484871239
1981-02-16,3.3645721363841155
1981-02-17,4.635632721240336
1981-02-18,7.476826969742478
1981-02-19,8.224509666716726
1981-02-20,12.112459690982815
1981-02-21,10.916167375824019
1981-02-22,5.854355517308361
1981-02-23,4.882368011241838
1981-02-24,10.093716409152345
1981-02-25,5.091719166394628
1981-02-26,3.8879500242660883
1981-02-27,3.035591749715446
1981-02-28,2.8038101136534292
1981-03-01,3.0729758845641584
1981-03-02,2.4523992460755326
1981-03-03,2.0710810706186664
1981-03-04,1.8392994345566496
1981-03-05,1.8916372233448469
1981-03-06,1.704716549101285
1981-03-07,1.5252727018274654
1981-03-08,1.4729349130392682
1981-03-09,1.5701336636459204
1981-03-10,1.6523787603130875
1981-03-11,1.6748092412223152
1981-03-12,1.6523787603130875
1981-03-13,1.8916372233448469
1981-03-14,1.704716549101285
1981-03-15,1.4056434703115859
1981-03-16,1.7271470300105125
1981-03-17,1.2486301039469938
1981-03-18,1.046755775763947
1981-03-19,1.1962923151587965
1981-03-20,1.046755775763947
1981-03-21,0.9719875060665221
1981-03-22,1.046755775763947
1981-03-23,1.2934910657654488
1981-03-24,1.3159215466746763
1981-03-25,1.2710605848562213
1981-03-26,1.143954526370599
1981-03-27,1.2486301039469938
1981-03-28,1.4280739512208134
1981-03-29,1.188815488189054
1981-03-30,1.1215240454613717
1981-03-31,1.5252727018274654
1981-04-01,1.360782508493131
1981-04-02,1.8093921266776796
1981-04-03,1.4505044321300409
1981-04-04,1.188815488189054
1981-04-05,1.143954526370599
1981-04-06,1.2037691421285388
1981-04-07,1.046755775763947
1981-04-08,0.9570338521270372
1981-04-09,0.9046960633388398
1981-04-10,1.1215240454613717
1981-04-11,0.9719875060665221
1981-04-12,0.9570338521270372
1981-04-13,0.9196497172783248
1981-04-14,0.9570338521270372
1981-04-15,1.2710605848562213
1981-04-16,0.9346033712178098
1981-04-17,1.3832129894023584
1981-04-18,2.7290418439560047
1981-04-19,1.5477031827366932
1981-04-20,1.2710605848562213
1981-04-21,1.143954526370599
1981-04-22,1.046755775763947
1981-04-23,1.143954526370599
1981-04-24,3.2299892509287504
1981-04-25,3.0729758845641584
1981-04-26,2.482306553954503
1981-04-27,1.8093921266776796
1981-04-28,1.5252727018274654
1981-04-29,2.661750401228322
1981-04-30,3.611307426385617
1981-05-01,2.190710302134546
1981-05-02,1.8093921266776796
1981-05-03,1.5028422209182382
1981-05-04,1.3383520275839036
1981-05-05,1.2037691421285388
1981-05-06,1.1215240454613717
1981-05-07,1.1065703915218867
1981-05-08,0.9944179869757496
1981-05-09,0.9046960633388398
1981-05-10,0.8523582745506425
1981-05-11,0.9570338521270372
1981-05-12,1.4729349130392682
1981-05-13,1.3832129894023584
1981-05-14,1.0093716409152347
1981-05-15,0.8822655824296123
1981-05-16,2.250524917892486
1981-05-17,2.0112664548607264
1981-05-18,1.2934910657654488
1981-05-19,1.046755775763947
1981-05-20,0.9196497172783248
1981-05-21,0.8000204857624451
1981-05-22,0.7252522160650204
1981-05-23,0.6579607733373382
1981-05-24,0.5906693306096558
1981-05-25,0.5607620227306859
1981-05-26,0.6430071193978532
1981-05-27,0.5682388497004283
1981-05-28,0.5233778878819735
1981-05-29,0.4710400990937761
1981-05-30,0.44113279121480614
1981-05-31,0.500947406972746
1981-06-01,0.42617913727532125
1981-06-02,0.38131817545686636
1981-06-03,0.4187023103055788
1981-06-04,0.6205766384886258
1981-06-05,0.48599375303326103
1981-06-06,0.4710400990937761
1981-06-07,0.5233778878819735
1981-06-08,0.3663645215173814
1981-06-09,0.8374046206111576
1981-06-10,0.9944179869757496
1981-06-11,0.6729144272768229
1981-06-12,0.49347058000300353
1981-06-13,0.4560864451542912
1981-06-14,1.188815488189054
1981-06-15,2.250524917892486
1981-06-16,1.2037691421285388
1981-06-17,0.9346033712178098
1981-06-18,0.7701131778834753
1981-06-19,0.5607620227306859
1981-06-20,0.4710400990937761
1981-06-21,0.9196497172783248
1981-06-22,1.4729349130392682
1981-06-23,0.7701131778834753
1981-06-24,0.6579607733373382
1981-06-25,0.5906693306096558
1981-06-26,1.1065703915218867
1981-06-27,0.7850668318229602
1981-06-28,0.5906693306096558
1981-06-29,0.4560864451542912
1981-06-30,0.38879500242660886
1981-07-01,0.34393404060815397
1981-07-02,0.3663645215173814
1981-07-03,0.3588876945476389
1981-07-04,0.35141086757789647
1981-07-05,0.38131817545686636
1981-07-06,0.6579607733373382
1981-07-07,0.4560864451542912
1981-07-08,0.3289803866686691
1981-07-09,0.2766425978804717
1981-07-10,0.24673529000150177
1981-07-11,0.22430480909227432
1981-07-12,0.2093511551527894
1981-07-13,0.2018743281830469
1981-07-14,0.18692067424356196
1981-07-15,0.21682798212253188
1981-07-16,0.18692067424356196
1981-07-17,0.16449019333433454
1981-07-18,0.16449019333433454
1981-07-19,0.16449019333433454
1981-07-20,0.2093511551527894
1981-07-21,0.5383315418214585
1981-07-22,0.6579607733373382
1981-07-23,0.39627182939635136
1981-07-24,0.26168894394098674
1981-07-25,0.23178163606201685
1981-07-26,0.23178163606201685
1981-07-27,0.4560864451542912
1981-07-28,0.3663645215173814
1981-07-29,0.6430071193978532
1981-07-30,0.500947406972746
1981-07-31,0.3289803866686691
1981-08-01,0.25421211697124424
1981-08-02,0.21682798212253188
1981-08-03,0.23178163606201685
1981-08-04,0.43365596424506375
1981-08-05,0.5682388497004283
1981-08-06,0.4112254833358363
1981-08-07,0.29907307878969913
1981-08-08,0.3738413484871239
1981-08-09,0.515901060912231
1981-08-10,0.3215035596989266
1981-08-11,0.26916577091072924
1981-08-12,0.3140267327291841
1981-08-13,0.2766425978804717
1981-08-14,0.22430480909227432
1981-08-15,0.22430480909227432
1981-08-16,0.6056229845491407
1981-08-17,0.5383315418214585
1981-08-18,0.29907307878969913
1981-08-19,0.2392584630317593
1981-08-20,0.2093511551527894
1981-08-21,0.17944384727381946
1981-08-22,0.17944384727381946
1981-08-23,0.17944384727381946
1981-08-24,0.19439750121330443
1981-08-25,0.2093511551527894
1981-08-26,0.17944384727381946
1981-08-27,0.15701336636459204
1981-08-28,0.15701336636459204
1981-08-29,0.14953653939484957
1981-08-30,0.14953653939484957
1981-08-31,0.14205971242510707
1981-09-01,0.12710605848562212
1981-09-02,0.16449019333433454
1981-09-03,0.5831925036399133
1981-09-04,0.44113279121480614
1981-09-05,0.3215035596989266
1981-09-06,0.44113279121480614
1981-09-07,2.1009883784976364
1981-09-08,1.0243252948547195
1981-09-09,2.6243662663796097
1981-09-10,1.3383520275839036
1981-09-11,0.8374046206111576
1981-09-12,0.6579607733373382
1981-09-13,0.5458083687912009
1981-09-14,0.4710400990937761
1981-09-15,0.9944179869757496
1981-09-16,0.6729144272768229
1981-09-17,0.49347058000300353
1981-09-18,0.6056229845491407
1981-09-19,0.5682388497004283
1981-09-20,0.5233778878819735
1981-09-21,0.4710400990937761
1981-09-22,1.061709429703432
1981-09-23,3.035591749715446
1981-09-24,5.951554267915012
1981-09-25,2.6991345360770347
1981-09-26,1.734623856980255
1981-09-27,1.4505044321300409
1981-09-28,2.310339533650426
1981-09-29,1.5402263557669507
1981-09-30,1.1663850072798265
1981-10-01,1.143954526370599
1981-10-02,1.9290213581935591
1981-10-03,2.646796747288837
1981-10-04,2.7888564597139442
1981-10-05,1.8093921266776796
1981-10-06,1.9290213581935591
1981-10-07,4.665540029119306
1981-10-08,5.929123787005785
1981-10-09,4.31412916154141
1981-10-10,2.953346653048279
1981-10-11,2.220617610013516
1981-10-12,1.8392994345566496
1981-10-13,1.6000409715248902
1981-10-14,1.4280739512208134
1981-10-15,1.3159215466746763
1981-10-16,1.188815488189054
1981-10-17,1.1215240454613717
1981-10-18,1.061709429703432
1981-10-19,1.2486301039469938
1981-10-20,1.2261996230377663
1981-10-21,1.0243252948547195
1981-10-22,0.9196497172783248
1981-10-23,1.046755775763947
1981-10-24,1.5477031827366932
1981-10-25,1.143954526370599
1981-10-26,1.0243252948547195
1981-10-27,6.504839463675956
1981-10-28,52.7863984063819
1981-10-29,16.74809241222315
1981-10-30,6.385210232160076
1981-10-31,4.172069449116303
1981-11-01,3.192605116080038
1981-11-02,2.6991345360770347
1981-11-03,2.317816360620168
1981-11-04,2.0411737627396964
1981-11-05,1.8991140503145894
1981-11-06,2.557074823651927
1981-11-07,3.394479444263085
1981-11-08,2.7290418439560047
1981-11-09,2.998207614866734
1981-11-10,2.2804322257714555
1981-11-11,2.0112664548607264
1981-11-12,1.8392994345566496
1981-11-13,1.6224714524341175
1981-11-14,1.5252727018274654
1981-11-15,1.5477031827366932
1981-11-16,5.03938137760643
1981-11-17,5.353408110335614
1981-11-18,3.7010293500225266
1981-11-19,3.529062329718449
1981-11-20,5.091719166394628
1981-11-21,4.46366570093626
1981-11-22,3.394479444263085
1981-11-23,2.6991345360770347
1981-11-24,2.347723668499138
1981-11-25,2.1009883784976364
1981-11-26,1.8916372233448469
1981-11-27,2.0112664548607264
1981-11-28,2.0411737627396964
1981-11-29,1.8692067424356196
1981-11-30,1.7570543378894823
1981-12-01,1.6000409715248902
1981-12-02,2.2804322257714555
1981-12-03,2.661750401228322
1981-12-04,2.0411737627396964
1981-12-05,1.8093921266776796
1981-12-06,1.6748092412223152
1981-12-07,1.5477031827366932
1981-12-08,1.8392994345566496
1981-12-09,1.9514518391027869
1981-12-10,1.6748092412223152
1981-12-11,1.704716549101285
1981-12-12,1.6523787603130875
1981-12-13,1.5701336636459204
1981-12-14,1.4280739512208134
1981-12-15,1.4280739512208134
1981-12-16,1.4280739512208134
1981-12-17,1.3159215466746763
1981-12-18,1.3159215466746763
1981-12-19,0.7476826969742478
1981-12-20,1.1962923151587965
1981-12-21,1.1962923151587965
1981-12-22,1.3458288545536459
1981-12-23,3.738413484871239
1981-12-24,4.83003022245364
1981-12-25,2.7290418439560047
1981-12-26,1.8692067424356196
1981-12-27,1.6449019333433452
1981-12-28,1.5701336636459204
1981-12-29,1.4205971242510709
1981-12-30,1.1962923151587965
1981-12-31,1.1215240454613717
1982-01-01,1.6449019333433452
1982-01-02,1.2710605848562213
1982-01-03,1.1962923151587965
1982-01-04,2.6168894394098676
1982-01-05,4.83003022245364
1982-01-06,2.2430480909227435
1982-01-07,1.4953653939484957
1982-01-08,1.3458288545536459
1982-01-09,1.1215240454613717
1982-01-10,1.046755775763947
1982-01-11,1.046755775763947
1982-01-12,0.9719875060665221
1982-01-13,0.9719875060665221
1982-01-14,0.9719875060665221
1982-01-15,0.9719875060665221
1982-01-16,0.9719875060665221
1982-01-17,0.9719875060665221
1982-01-18,0.8972192363690973
1982-01-19,0.8972192363690973
1982-01-20,0.8972192363690973
1982-01-21,0.8224509666716726
1982-01-22,0.8224509666716726
1982-01-23,0.7476826969742478
1982-01-24,0.7476826969742478
1982-01-25,0.7476826969742478
1982-01-26,0.7476826969742478
1982-01-27,0.7327290430347628
1982-01-28,0.7177753890952778
1982-01-29,0.7028217351557929
1982-01-30,0.6729144272768229
1982-01-31,0.8224509666716726
1982-02-01,3.8879500242660883
1982-02-02,4.486096181845487
1982-02-03,4.486096181845487
1982-02-04,9.71987506066522
1982-02-05,8.224509666716726
1982-02-06,3.3645721363841155
1982-02-07,1.6449019333433452
1982-02-08,1.4205971242510709
1982-02-09,1.2710605848562213
1982-02-10,1.1215240454613717
1982-02-11,1.046755775763947
1982-02-12,0.9719875060665221
1982-02-13,0.9719875060665221
1982-02-14,1.046755775763947
1982-02-15,1.1215240454613717
1982-02-16,1.9439750121330441
1982-02-17,3.5141086757789646
1982-02-18,1.9439750121330441
1982-02-19,1.5701336636459204
1982-02-20,1.2710605848562213
1982-02-21,1.1215240454613717
1982-02-22,1.046755775763947
1982-02-23,0.9719875060665221
1982-02-24,0.8972192363690973
1982-02-25,0.8972192363690973
1982-02-26,0.8972192363690973
1982-02-27,0.8224509666716726
1982-02-28,0.8224509666716726
1982-03-01,0.7476826969742478
1982-03-02,0.7327290430347628
1982-03-03,0.7177753890952778
1982-03-04,0.7028217351557929
1982-03-05,0.6878680812163079
1982-03-06,0.6878680812163079
1982-03-07,0.6878680812163079
1982-03-08,0.6729144272768229
1982-03-09,0.6729144272768229
1982-03-10,0.8972192363690973
1982-03-11,0.9719875060665221
1982-03-12,2.392584630317593
1982-03-13,4.785169260635186
1982-03-14,8.224509666716726
1982-03-15,5.3833154182145835
1982-03-16,4.187023103055788
1982-03-17,4.934705800030035
1982-03-18,5.981461575793983
1982-03-19,6.086137153370378
1982-03-20,4.516003489724457
1982-03-21,6.504839463675956
1982-03-22,5.973984748824241
1982-03-23,4.418804739117804
1982-03-24,4.882368011241838
1982-03-25,5.6898653239740264
1982-03-26,7.387105046105568
1982-03-27,4.934705800030035
1982-03-28,3.192605116080038
1982-03-29,2.953346653048279
1982-03-30,3.4393404060815396
1982-03-31,5.248732532759219
1982-04-01,9.71987506066522
1982-04-02,4.83003022245364
1982-04-03,4.568341278512654
1982-04-04,7.551595239439903
1982-04-05,3.745890311840981
1982-04-06,3.2748502127472054
1982-04-07,2.482306553954503
1982-04-08,2.557074823651927
1982-04-09,2.4523992460755326
1982-04-10,2.557074823651927
1982-04-11,3.2748502127472054
1982-04-12,2.998207614866734
1982-04-13,3.2299892509287504
1982-04-14,3.7010293500225266
1982-04-15,2.661750401228322
1982-04-16,2.3851078033478506
1982-04-17,2.9159625181995668
1982-04-18,5.973984748824241
1982-04-19,3.110360019412871
1982-04-20,2.347723668499138
1982-04-21,2.2804322257714555
1982-04-22,2.0411737627396964
1982-04-23,1.7570543378894823
1982-04-24,1.5477031827366932
1982-04-25,1.4056434703115859
1982-04-26,1.3159215466746763
1982-04-27,1.4280739512208134
1982-04-28,1.2934910657654488
1982-04-29,1.1215240454613717
1982-04-30,1.061709429703432
1982-05-01,1.0093716409152347
1982-05-02,0.9570338521270372
1982-05-03,0.9346033712178098
1982-05-04,0.8523582745506425
1982-05-05,0.8000204857624451
1982-05-06,0.7701131778834753
1982-05-07,0.7701131778834753
1982-05-08,0.8000204857624451
1982-05-09,1.3159215466746763
1982-05-10,1.2037691421285388
1982-05-11,0.8673119284901275
1982-05-12,0.7551595239439902
1982-05-13,0.7252522160650204
1982-05-14,0.6579607733373382
1982-05-15,0.5906693306096558
1982-05-16,0.5607620227306859
1982-05-17,0.5458083687912009
1982-05-18,0.5383315418214585
1982-05-19,0.500947406972746
1982-05-20,0.7028217351557929
1982-05-21,0.7701131778834753
1982-05-22,0.6355302924281107
1982-05-23,1.1215240454613717
1982-05-24,1.8093921266776796
1982-05-25,1.3383520275839036
1982-05-26,0.9346033712178098
1982-05-27,0.7402058700045053
1982-05-28,0.7551595239439902
1982-05-29,1.3383520275839036
1982-05-30,0.9196497172783248
1982-05-31,1.188815488189054
1982-06-01,1.3159215466746763
1982-06-02,1.6748092412223152
1982-06-03,1.2710605848562213
1982-06-04,1.2934910657654488
1982-06-05,1.3832129894023584
1982-06-06,4.216930410934758
1982-06-07,2.5869821315308976
1982-06-08,1.6000409715248902
1982-06-09,1.2486301039469938
1982-06-10,1.0093716409152347
1982-06-11,0.8673119284901275
1982-06-12,0.7701131778834753
1982-06-13,0.7402058700045053
1982-06-14,0.7102985621255354
1982-06-15,0.6205766384886258
1982-06-16,0.6729144272768229
1982-06-17,5.6300507082160856
1982-06-18,2.2804322257714555
1982-06-19,1.2486301039469938
1982-06-20,1.0841399106126595
1982-06-21,0.8822655824296123
1982-06-22,0.8000204857624451
1982-06-23,0.9944179869757496
1982-06-24,0.8523582745506425
1982-06-25,0.6355302924281107
1982-06-26,0.5682388497004283
1982-06-27,0.5607620227306859
1982-06-28,0.6355302924281107
1982-06-29,2.9159625181995668
1982-06-30,4.030009736691196
1982-07-01,1.6523787603130875
1982-07-02,1.143954526370599
1982-07-03,0.9570338521270372
1982-07-04,0.8822655824296123
1982-07-05,0.7402058700045053
1982-07-06,0.6430071193978532
1982-07-07,0.5682388497004283
1982-07-08,0.8374046206111576
1982-07-09,0.6355302924281107
1982-07-10,0.500947406972746
1982-07-11,0.4635632721240337
1982-07-12,0.43365596424506375
1982-07-13,0.38131817545686636
1982-07-14,0.35141086757789647
1982-07-15,0.5458083687912009
1982-07-16,0.4560864451542912
1982-07-17,0.3663645215173814
1982-07-18,0.3588876945476389
1982-07-19,0.38131817545686636
1982-07-20,0.3738413484871239
1982-07-21,0.39627182939635136
1982-07-22,0.3140267327291841
1982-07-23,0.2766425978804717
1982-07-24,0.26916577091072924
1982-07-25,0.25421211697124424
1982-07-26,0.23178163606201685
1982-07-27,0.21682798212253188
1982-07-28,0.5831925036399133
1982-07-29,0.7252522160650204
1982-07-30,0.38131817545686636
1982-07-31,0.3065499057594416
1982-08-01,0.28411942485021413
1982-08-02,0.2766425978804717
1982-08-03,0.3215035596989266
1982-08-04,0.2766425978804717
1982-08-05,0.25421211697124424
1982-08-06,0.24673529000150177
1982-08-07,0.23178163606201685
1982-08-08,0.23178163606201685
1982-08-09,0.34393404060815397
1982-08-10,0.33645721363841147
1982-08-11,0.25421211697124424
1982-08-12,0.22430480909227432
1982-08-13,0.2018743281830469
1982-08-14,0.2018743281830469
1982-08-15,0.2018743281830469
1982-08-16,0.17944384727381946
1982-08-17,0.2018743281830469
1982-08-18,0.19439750121330443
1982-08-19,0.17944384727381946
1982-08-20,0.17196702030407698
1982-08-21,0.2018743281830469
1982-08-22,0.17944384727381946
1982-08-23,0.17196702030407698
1982-08-24,0.17944384727381946
1982-08-25,0.17196702030407698
1982-08-26,0.17944384727381946
1982-08-27,0.17196702030407698
1982-08-28,0.14205971242510707
1982-08-29,0.13458288545536462
1982-08-30,0.12710605848562212
1982-08-31,0.13458288545536462
1982-09-01,0.17944384727381946
1982-09-02,0.17944384727381946
1982-09-03,0.12710605848562212
1982-09-04,0.09719875060665222
1982-09-05,0.11215240454613716
1982-09-06,0.14953653939484957
1982-09-07,0.15701336636459204
1982-09-08,0.14205971242510707
1982-09-09,0.12710605848562212
1982-09-10,0.11215240454613716
1982-09-11,0.09719875060665222
1982-09-12,0.1046755775763947
1982-09-13,0.09719875060665222
1982-09-14,0.09719875060665222
1982-09-15,0.13458288545536462
1982-09-16,0.15701336636459204
1982-09-17,0.14953653939484957
1982-09-18,0.13458288545536462
1982-09-19,0.12710605848562212
1982-09-20,0.11215240454613716
1982-09-21,0.11215240454613716
1982-09-22,0.11215240454613716
1982-09-23,0.39627182939635136
1982-09-24,1.061709429703432
1982-09-25,0.42617913727532125
1982-09-26,0.2766425978804717
1982-09-27,0.6355302924281107
1982-09-28,0.9570338521270372
1982-09-29,0.43365596424506375
1982-09-30,0.3065499057594416
1982-10-01,0.25421211697124424
1982-10-02,0.22430480909227432
1982-10-03,0.2018743281830469
1982-10-04,0.18692067424356196
1982-10-05,0.17944384727381946
1982-10-06,0.18692067424356196
1982-10-07,0.15701336636459204
1982-10-08,0.16449019333433454
1982-10-09,0.17944384727381946
1982-10-10,0.17196702030407698
1982-10-11,0.16449019333433454
1982-10-12,0.15701336636459204
1982-10-13,0.17944384727381946
1982-10-14,0.17944384727381946
1982-10-15,0.18692067424356196
1982-10-16,0.24673529000150177
1982-10-17,0.43365596424506375
1982-10-18,0.48599375303326103
1982-10-19,0.33645721363841147
1982-10-20,0.25421211697124424
1982-10-21,0.26916577091072924
1982-10-22,0.2766425978804717
1982-10-23,0.23178163606201685
1982-10-24,0.21682798212253188
1982-10-25,0.2018743281830469
1982-10-26,0.2018743281830469
1982-10-27,0.19439750121330443
1982-10-28,0.19439750121330443
1982-10-29,0.18692067424356196
1982-10-30,0.17944384727381946
1982-10-31,0.17944384727381946
1982-11-01,0.23178163606201685
1982-11-02,0.4112254833358363
1982-11-03,0.3289803866686691
1982-11-04,0.44860961818454864
1982-11-05,2.205663956074031
1982-11-06,1.218722796068024
1982-11-07,0.7327290430347628
1982-11-08,0.5757156766701709
1982-11-09,0.4710400990937761
1982-11-10,0.4037486563660938
1982-11-11,0.38879500242660886
1982-11-12,0.5906693306096558
1982-11-13,0.6878680812163079
1982-11-14,0.5607620227306859
1982-11-15,0.4635632721240337
1982-11-16,0.38879500242660886
1982-11-17,0.3588876945476389
1982-11-18,0.35141086757789647
1982-11-19,0.3289803866686691
1982-11-20,0.3215035596989266
1982-11-21,0.4635632721240337
1982-11-22,1.6972397221315425
1982-11-23,1.9290213581935591
1982-11-24,1.4804117400090107
1982-11-25,1.2860142387957063
1982-11-26,1.0243252948547195
1982-11-27,0.9719875060665221
1982-11-28,0.8074973127321876
1982-11-29,1.5551800097064354
1982-11-30,2.1383725133463485
1982-12-01,1.487888566978753
1982-12-02,1.2037691421285388
1982-12-03,1.0691862566731742
1982-12-04,1.001894813945492
1982-12-05,0.9944179869757496
1982-12-06,0.9719875060665221
1982-12-07,0.9794643330362647
1982-12-08,0.8000204857624451
1982-12-09,0.7551595239439902
1982-12-10,0.4187023103055788
1982-12-11,0.7476826969742478
1982-12-12,0.6056229845491407
1982-12-13,0.5233778878819735
1982-12-14,0.6130998115188832
1982-12-15,0.7252522160650204
1982-12-16,1.6972397221315425
1982-12-17,1.7645311648592246
1982-12-18,0.7102985621255354
1982-12-19,0.6280534654583682
1982-12-20,0.5532851957609434
1982-12-21,0.5084242339424885
1982-12-22,0.4785169260635186
1982-12-23,0.6729144272768229
1982-12-24,0.9719875060665221
1982-12-25,2.4673529000150176
1982-12-26,4.007579255781968
1982-12-27,2.3252931875899105
1982-12-28,3.596353772446132
1982-12-29,2.8038101136534292
1982-12-30,1.9589286660725294
1982-12-31,1.4654580860695257
1983-01-01,1.2710605848562213
1983-01-02,1.046755775763947
1983-01-03,0.8972192363690973
1983-01-04,0.7476826969742478
1983-01-05,0.7177753890952778
1983-01-06,0.8224509666716726
1983-01-07,0.8972192363690973
1983-01-08,0.8972192363690973
1983-01-09,0.6579607733373382
1983-01-10,0.7476826969742478
1983-01-11,1.3906898163721007
1983-01-12,1.562656836676178
1983-01-13,0.8673119284901275
1983-01-14,0.8224509666716726
1983-01-15,0.7327290430347628
1983-01-16,0.6878680812163079
1983-01-17,0.6430071193978532
1983-01-18,0.5981461575793983
1983-01-19,0.5682388497004283
1983-01-20,0.5383315418214585
1983-01-21,0.5981461575793983
1983-01-22,0.7177753890952778
1983-01-23,0.9944179869757496
1983-01-24,1.9664054930422719
1983-01-25,1.9514518391027869
1983-01-26,1.4056434703115859
1983-01-27,1.1813386612193115
1983-01-28,1.046755775763947
1983-01-29,0.8972192363690973
1983-01-30,0.9719875060665221
1983-01-31,0.8972192363690973
1983-02-01,0.8972192363690973
1983-02-02,0.9719875060665221
1983-02-03,8.972192363690974
1983-02-04,6.721667445798488
1983-02-05,2.833717421532399
1983-02-06,2.250524917892486
1983-02-07,1.9439750121330441
1983-02-08,1.6449019333433452
1983-02-09,1.3458288545536459
1983-02-10,1.1962923151587965
1983-02-11,1.1215240454613717
1983-02-12,1.046755775763947
1983-02-13,0.9719875060665221
1983-02-14,0.8972192363690973
1983-02-15,0.8224509666716726
1983-02-16,0.7476826969742478
1983-02-17,0.8972192363690973
1983-02-18,0.9719875060665221
1983-02-19,1.1215240454613717
1983-02-20,1.3458288545536459
1983-02-21,1.5701336636459204
1983-02-22,1.7944384727381946
1983-02-23,2.108465205467379
1983-02-24,1.861729915465877
1983-02-25,1.5701336636459204
1983-02-26,1.300967892735191
1983-02-27,1.0392789487942045
1983-02-28,1.2411532769772515
1983-03-01,1.2710605848562213
1983-03-02,1.300967892735191
1983-03-03,1.3682593354628734
1983-03-04,1.2860142387957063
1983-03-05,1.3981666433418432
1983-03-06,1.532749528797208
1983-03-07,1.4729349130392682
1983-03-08,1.4205971242510709
1983-03-09,1.4131202972813284
1983-03-10,1.4953653939484957
1983-03-11,2.2430480909227435
1983-03-12,2.033696935769954
1983-03-13,1.487888566978753
1983-03-14,1.3981666433418432
1983-03-15,1.3159215466746763
1983-03-16,1.2261996230377663
1983-03-17,1.1215240454613717
1983-03-18,1.061709429703432
1983-03-19,1.2411532769772515
1983-03-20,1.7271470300105125
1983-03-21,1.9364981851633016
1983-03-22,3.2150355969892654
1983-03-23,1.7944384727381946
1983-03-24,1.5252727018274654
1983-03-25,1.330875200614161
1983-03-26,1.188815488189054
1983-03-27,1.300967892735191
1983-03-28,1.62994827940386
1983-03-29,2.5495979966821847
1983-03-30,1.6673324142525725
1983-03-31,1.4205971242510709
1983-04-01,1.3159215466746763
1983-04-02,1.2261996230377663
1983-04-03,1.5551800097064354
1983-04-04,1.4953653939484957
1983-04-05,1.2785374118259636
1983-04-06,1.1663850072798265
1983-04-07,1.2411532769772515
1983-04-08,2.063604243648924
1983-04-09,1.5701336636459204
1983-04-10,2.7589491518349747
1983-04-11,3.5589696375974196
1983-04-12,2.6094126124401247
1983-04-13,2.0187432818304694
1983-04-14,1.6523787603130875
1983-04-15,5.5777129194278885
1983-04-16,14.804117400090107
1983-04-17,7.245045333680461
1983-04-18,5.0692886854854
1983-04-19,3.738413484871239
1983-04-20,3.4243867521420555
1983-04-21,3.4393404060815396
1983-04-22,4.336559642450638
1983-04-23,7.8506683182296015
1983-04-24,11.215240454613717
1983-04-25,12.561069309167364
1983-04-26,9.196497172783248
1983-04-27,6.998310043678959
1983-04-28,4.927228973060293
1983-04-29,3.9029036782055737
1983-04-30,5.510421476700206
1983-05-01,5.742203112762223
1983-05-02,6.048753018521666
1983-05-03,4.844983876393125
1983-05-04,4.680493683058791
1983-05-05,3.431863579111797
1983-05-06,2.7664259788047167
1983-05-07,2.310339533650426
1983-05-08,2.437445592136048
1983-05-09,4.755261952756216
1983-05-10,2.7888564597139442
1983-05-11,2.1981871291042885
1983-05-12,1.9364981851633016
1983-05-13,1.7271470300105125
1983-05-14,1.5551800097064354
1983-05-15,1.4729349130392682
1983-05-16,1.6972397221315425
1983-05-17,1.487888566978753
1983-05-18,1.2785374118259636
1983-05-19,1.173861834249569
1983-05-20,1.3383520275839036
1983-05-21,1.2336764500075088
1983-05-22,1.0990935645521442
1983-05-23,1.4430276051602982
1983-05-24,1.6748092412223152
1983-05-25,1.218722796068024
1983-05-26,1.188815488189054
1983-05-27,1.1813386612193115
1983-05-28,1.0093716409152347
1983-05-29,0.9719875060665221
1983-05-30,0.9570338521270372
1983-05-31,0.9869411600060071
1983-06-01,1.4430276051602982
1983-06-02,1.0542326027336895
1983-06-03,0.829927793641415
1983-06-04,0.7551595239439902
1983-06-05,0.8074973127321876
1983-06-06,0.7626363509137327
1983-06-07,1.2710605848562213
1983-06-08,0.9570338521270372
1983-06-09,0.7476826969742478
1983-06-10,0.6579607733373382
1983-06-11,0.6729144272768229
1983-06-12,0.6056229845491407
1983-06-13,0.5233778878819735
1983-06-14,0.4635632721240337
1983-06-15,0.42617913727532125
1983-06-16,0.38879500242660886
1983-06-17,0.5383315418214585
1983-06-18,0.6355302924281107
1983-06-19,0.6355302924281107
1983-06-20,0.4710400990937761
1983-06-21,0.4037486563660938
1983-06-22,0.3588876945476389
1983-06-23,0.3065499057594416
1983-06-24,0.28411942485021413
1983-06-25,0.26916577091072924
1983-06-26,0.25421211697124424
1983-06-27,0.25421211697124424
1983-06-28,0.9570338521270372
1983-06-29,1.1514313533403417
1983-06-30,0.5383315418214585
1983-07-01,0.3663645215173814
1983-07-02,0.3289803866686691
1983-07-03,0.29907307878969913
1983-07-04,0.26168894394098674
1983-07-05,0.24673529000150177
1983-07-06,0.23178163606201685
1983-07-07,0.21682798212253188
1983-07-08,0.2093511551527894
